"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","519803055","Alquiler","Plurifamiliar","València","46008","Valencia","Valencia","Extramurs","La Petxina","39.4763960187","-0.3871262813","","Profesional","Nestar Homes 2","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0ca94481-26ce-4317-96b5-b883e6bc85d3G.jpg","https://www.milanuncios.com/anuncios/r519803055.htm","2024-07-17","910889988","nestarhomesa633@realestate.com","No","","","No","No contactado","11","3","2","81","995","12","100","Muy alta"
"milanuncios","527438170","Alquiler","Plurifamiliar","Barrio Patraix - C/ de Callosa d''En Sar","46007","Valencia","Valencia","Jesús","La Raïosa","39.4609008","-0.3870235","5","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r527438170.htm","2024-10-21","","","No","","","No","No contactado","12","3","1","107","1150","10","1","Muy alta"
"milanuncios","525106512","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.476480185","-0.347773315","2","Profesional","costadoradavillas  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1fa76711-1bee-439e-93fd-40f151e9aa10G.jpg","https://www.milanuncios.com/anuncios/r525106512.htm","2024-09-28","977931258","costadoradavillasslbadd@realestate.com","No","","","No","No contactado","13","3","3","110","800","7","2","Muy alta"
"milanuncios","524479022","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.473008806","-0.3335021371","","Profesional","Spaces Places","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0bf63697-5769-40b4-94b8-3f19dad5b36bG.jpg","https://www.milanuncios.com/anuncios/r524479022.htm","2024-09-19","962470857","spacesplaces120d@realestate.com","No","","","No","No contactado","14","2","1","78","1100","14","27","Muy alta"
"milanuncios","527989662","Alquiler","Plurifamiliar","València","46007","Valencia","Valencia","Extramurs","La Roqueta","39.4673492594","-0.3817719706","3","Profesional","CASETES INMOBILIARIA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0bb1d004-d570-4522-99c6-1f5281d907edG.jpg","https://www.milanuncios.com/anuncios/r527989662.htm","2024-10-28","962948439","casetesinmobiliariad6f3@realestate.com","No","","","No","No contactado","15","3","2","85","1100","12","2","Muy alta"
"milanuncios","474346899","Alquiler","Plurifamiliar","Barrio Patraix - PIO XI","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4698391","-0.3767956","2","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r474346899.htm","2023-01-09","","","No","","","No","No contactado","16","2","1","63","730","11","660","Muy alta"
"milanuncios","525652261","Alquiler","Plurifamiliar","Valencia","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4756557594","-0.3731282406","","Profesional","Aproperties","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/4737-img3822696-480379889G.jpg","https://www.milanuncios.com/anuncios/r525652261.htm","2024-10-02","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","17","2","2","80","1650","20","28","Muy alta"
"milanuncios","525222995","Alquiler","Plurifamiliar","València","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.460777085","-0.395414915","","Profesional","CONSULTING INMOBILIARIO NAVALCARNERO S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1a59d5fe-9562-4739-943d-6a5ee073994bG.jpg","https://www.milanuncios.com/anuncios/r525222995.htm","2024-09-29","911790965","creandohogaresnavalcarnero1b88@realestate.com","No","","","No","No contactado","18","1","1","45","375","8","1","Muy alta"
"milanuncios","525104492","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.476480185","-0.347773315","","Profesional","costadoradavillas  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e6eeeda-d770-4675-b543-d2c88c0b5d61G.jpg","https://www.milanuncios.com/anuncios/r525104492.htm","2024-09-28","977931258","costadoradavillasslbadd@realestate.com","No","","","No","No contactado","19","2","2","85","650","7","2","Muy alta"
"milanuncios","524316993","Alquiler","Plurifamiliar","València","46014","Valencia","Valencia","L'Olivereta","La Llum","39.467874247","-0.4156306398","","Profesional","Grupo Inmobiliario Selling House","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0cd3d14e-6ec6-4a38-89c8-0fc43d5606e3G.jpg","https://www.milanuncios.com/anuncios/r524316993.htm","2024-09-17","962647958","grupoinmobiliariosellinghouse46eb@realestate.com","No","","","No","No contactado","20","3","2","96","1200","12","13","Muy alta"
"milanuncios","526596289","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4688022296","-0.3714557704","2","Profesional","Sumoy Assessors S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ab861b9-e0a9-4a4a-aa6c-6febc533dff8G.jpg","https://www.milanuncios.com/anuncios/r526596289.htm","2024-10-11","977930516","immostockd254@realestate.com","No","","","No","No contactado","21","1","1","45","450","10","1","Muy alta"
"milanuncios","527327033","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4712430107","-0.3690149893","","Profesional","ESTUDIO DELICIAS 2006 S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e4a78a6-9f84-4086-a15a-f0a98ce38f0bG.jpg","https://www.milanuncios.com/anuncios/r527327033.htm","2024-10-19","976366943","tecnocasadelicias4996@realestate.com","No","","","No","No contactado","22","3","3","110","650","5","1","Muy alta"
"milanuncios","526595287","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4759420296","-0.3483114704","2","Profesional","Sumoy Assessors S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0f5eebd7-e500-4c39-99e7-51f1b0aa0cceG.jpg","https://www.milanuncios.com/anuncios/r526595287.htm","2024-10-11","977930516","immostockd254@realestate.com","No","","","No","No contactado","23","1","1","45","450","10","1","Muy alta"
"milanuncios","528008907","Alquiler","Plurifamiliar","València","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4956425364","-0.3936465544","3","Profesional","INMOPROBAR 2014 SL","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/2b8d30a3-59e9-480b-90f8-3018d5210760G.jpg","https://www.milanuncios.com/anuncios/r528008907.htm","2024-10-28","960964689","hhasesoresinmobiliariosb8f1@realestate.com","No","","","No","No contactado","24","4","1","76","1100","14","2","Muy alta"
"milanuncios","527525963","Alquiler","Plurifamiliar","València","46010","Valencia","Valencia","El Pla del Real","Ciutat Universitària","39.4775067594","-0.3573983406","","Profesional","Sanahuja Fuertes Sl","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0cb5a721-fd5c-4fd6-93a8-9489e691c5a2G.jpg","https://www.milanuncios.com/anuncios/r527525963.htm","2024-10-22","960961093","jsanahujainmobiliaria098b@realestate.com","No","","","No","No contactado","25","4","2","100","1450","14","8","Muy alta"
"milanuncios","523257328","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4716803594","-0.3479407406","","Profesional","IPISOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0a529244-2e17-4b57-9536-ee6cbd0dfc43G.jpg","https://www.milanuncios.com/anuncios/r523257328.htm","2024-09-02","962949187","ipisosb78b@realestate.com","No","","","No","No contactado","26","4","2","110","1700","15","58","Muy alta"
"milanuncios","525015738","Alquiler","Plurifamiliar","Valencia Capital - Carrer de l''Arquitec","46009","Valencia","Valencia","La Saïdia","Tormos","39.4908","-0.376288","","Profesional","Aproperties","Sí","No","No","No","Sí","No","No","No","https://images.habimg.com/imgh/4737-img3822653-480362644G.jpg","https://www.milanuncios.com/anuncios/r525015738.htm","2024-09-27","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","27","3","2","98","2500","25","33","Muy alta"
"habitaclia","-A-1-64607","Alquiler","Plurifamiliar","","","Valencia","Valencia","La Saïdia","Tormos","39.4860231714","-0.3798551286","2","Profesional","GRUPO 90 CENTRAL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/015ec94d-b9c5-4123-9949-96af49eb915fG.jpg","https://www.habitaclia.com/i42610000003441","2024-10-03","963489732","publicidad@grupo90.es","No","Muy bueno","","No","No contactado","28","3","1","86","1100","12","25","Muy alta"
"milanuncios","524480207","Alquiler","Plurifamiliar","València","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4722621919","-0.3307948981","","Profesional","Spaces Places","Sí","No","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0001e2b7-43bd-4941-b467-76bd87694a6fG.jpg","https://www.milanuncios.com/anuncios/r524480207.htm","2024-09-19","962470857","spacesplaces120d@realestate.com","No","","","No","No contactado","29","3","1","70","1200","17","12","Muy alta"
"milanuncios","527330162","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4712430107","-0.3690149893","","Profesional","ESTUDIO DELICIAS 2006 S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/18c360df-9262-47ab-ae49-81e57048990fG.jpg","https://www.milanuncios.com/anuncios/r527330162.htm","2024-10-19","976366943","tecnocasadelicias4996@realestate.com","No","","","No","No contactado","30","2","1","60","400","6","1","Muy alta"
"milanuncios","519803055","Alquiler","Plurifamiliar","València","46008","Valencia","Valencia","Extramurs","La Petxina","39.4731136473","-0.3904086527","","Profesional","Nestar Homes 2","No","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/0ca94481-26ce-4317-96b5-b883e6bc85d3G.jpg","https://www.milanuncios.com/anuncios/r519803055.htm","2024-07-17","910889988","nestarhomesa633@realestate.com","No","","","No","No contactado","31","3","2","81","1100","13","104","Muy alta"
"milanuncios","524740351","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4602121408","-0.3671168592","7","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/000db7cb-cc27-4008-9e4a-a32b20c1e9ddG.jpg","https://www.milanuncios.com/anuncios/r524740351.htm","2024-09-23","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","32","3","2","78","1250","16","14","Muy alta"
"milanuncios","525222877","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","L'Eixample","Russafa","39.460218985","-0.373049415","","Profesional","CONSULTING INMOBILIARIO NAVALCARNERO S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0493354e-f896-4034-a18e-b087bba2ba66G.jpg","https://www.milanuncios.com/anuncios/r525222877.htm","2024-09-29","911790965","creandohogaresnavalcarnero1b88@realestate.com","No","","","No","No contactado","33","1","1","45","375","8","1","Muy alta"
"milanuncios","524553895","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4722085658","-0.3439310342","7","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ac5afab-bd27-47dc-bf25-d63326fcbff2G.jpg","https://www.milanuncios.com/anuncios/r524553895.htm","2024-09-20","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","34","4","2","109","1250","11","12","Muy alta"
"milanuncios","525234304","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.467476485","-0.343278415","","Profesional","CONSULTING INMOBILIARIO NAVALCARNERO S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/164c7763-7f63-42c9-b4b4-0f01c4edf8f0G.jpg","https://www.milanuncios.com/anuncios/r525234304.htm","2024-09-29","911790965","creandohogaresnavalcarnero1b88@realestate.com","No","","","No","No contactado","35","3","3","120","700","5","1","Muy alta"
"milanuncios","525493218","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","El Pla del Real","Mestalla","39.47044359","-0.354946838","","Profesional","JUAN VEA GESTION DE PATRIMONIO  S L U","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02c5106b-00b3-4c7e-98ab-65906fa4fbbeG.jpg","https://www.milanuncios.com/anuncios/r525493218.htm","2024-10-01","962948547","habitalemestalla6148@realestate.com","No","","","No","No contactado","36","2","1","75","1200","16","15","Muy alta"
"milanuncios","525915639","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4833471408","-0.3981728592","","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0312db6e-7e54-4a32-bc7b-12d7be53436fG.jpg","https://www.milanuncios.com/anuncios/r525915639.htm","2024-10-04","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","37","3","2","101","1100","10","3","Muy alta"
"habitaclia","18498","Alquiler","Plurifamiliar","ALQUILER VIVIENDA EN VALENCIA","","Valencia","Valencia","Rascanya","Torrefiel","39.5008077997","-0.3720707003","6","Profesional","SERINFO","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/8c7bff36-e0a4-4556-9d1b-03c93fe38ad5G.jpg","https://www.habitaclia.com/i11736002354595","2024-09-17","963293802","atencion@serinfovalencia.com","No","Muy bueno","","No","No contactado","38","1","1","69","975","14","43","Muy alta"
"habitaclia","362","Alquiler","Plurifamiliar","EXCELENTE VIVIENDA EN PL. DE LAS BANDAS DE MÚSICA DE LA COMUNIDAD VALENCIANA!!!","","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.45682543","-0.35890037","2","Profesional","IPISOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/31ad10fb-0348-4d33-9390-96dfed9f2c5cG.jpg","https://www.habitaclia.com/i12419000000353","2024-09-30","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","39","2","2","86","1350","15","30","Muy alta"
"habitaclia","3ab318a4fbd3","Alquiler","Plurifamiliar","Cómodo y coqueto piso para estudiantes","","Valencia","Valencia","La Saïdia","Sant Antoni","39.4896013","-0.3708107","0","Particular","","No","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/3722114d-bd39-4aed-bb24-0a1f59593763G.jpg","https://www.habitaclia.com/i500006002727","2024-07-24","629358792","","No","Muy bueno","","No","No contactado","40","4","2","136","1800","13","98","Muy alta"
"milanuncios","525758046","Alquiler","Plurifamiliar","València","46006","Valencia","Valencia","L'Eixample","Russafa","39.4638157594","-0.3748042406","","Profesional","ECOM TRANSACCIONES SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03ddf14b-875c-4976-8b5a-b30472c11f8fG.jpg","https://www.milanuncios.com/anuncios/r525758046.htm","2024-10-03","960963854","ecomconsultoresb66d@realestate.com","No","","","No","No contactado","41","4","3","176","2500","14","27","Muy alta"
"milanuncios","518939266","Alquiler","Plurifamiliar","València","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4651977594","-0.3736692406","","Profesional","Ml Strategic Properties S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1267107a-8402-45ec-86c9-c25d02a72b26G.jpg","https://www.milanuncios.com/anuncios/r518939266.htm","2024-07-10","962646172","holainmobiliariaab2f@realestate.com","No","","","No","No contactado","42","2","1","75","1290","17","112","Muy alta"
"milanuncios","527637667","Alquiler","Plurifamiliar","València","46001","Valencia","Valencia","Ciutat Vella","El Mercat","39.4730753594","-0.3782388406","","Profesional","Momentum Stays","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/069ecdd3-ac0e-414f-a602-baa29fdf697dG.jpg","https://www.milanuncios.com/anuncios/r527637667.htm","2024-10-23","623941213","momentumstaysdab8@realestate.com","No","","","No","No contactado","43","1","1","55","1000","18","7","Muy alta"
"milanuncios","527032290","Alquiler","Plurifamiliar","València","46014","Valencia","Valencia","Barrio de la Luz","","39.4615677594","-0.4134262406","1","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/1e93908d-e8e5-443d-a72d-abd88ad1003fG.jpg","https://www.milanuncios.com/anuncios/r527032290.htm","2024-10-16","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","44","1","2","120","1400","11","14","Muy alta"
"habitaclia","8693564584ee","Alquiler","Plurifamiliar","Alquiler de larga estancia","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4812108","-0.3323543","0","Particular","","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/4e567c6e-00ae-40b7-9da7-1fea1e59dda9G.jpg","https://www.habitaclia.com/i500004562468","2024-04-20","698999289","001.mmpa@gmail.com","No","Muy bueno","","No","No contactado","45","2","2","95","1900","20","193","Muy alta"
"milanuncios","524970582","Alquiler","Plurifamiliar","València","46015","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4938115594","-0.4008187406","","Profesional","Vanegas Paternina Sl","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01d05b00-cbda-465f-9133-62730e75c655G.jpg","https://www.milanuncios.com/anuncios/r524970582.htm","2024-09-26","962644861","casacreativainmobiliariadd19@realestate.com","No","","","No","No contactado","46","3","2","135","2290","16","34","Muy alta"
"milanuncios","526560477","Alquiler","Plurifamiliar","València","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.474186687","-0.341952913","7","Profesional","VICENTE GARCÍA  JOSE ANGEL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/018ef01a-2f5a-40be-aa21-abe26cef4c8aG.jpg","https://www.milanuncios.com/anuncios/r526560477.htm","2024-10-11","961281558","alameda10dt69e2@realestate.com","No","","","No","No contactado","47","4","2","109","1250","11","5","Muy alta"
"milanuncios","526962230","Alquiler","Plurifamiliar","Valencia","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4464262161","-0.374568178","","Profesional","ENTRE 2 SERVICIOS INMOBILIARIOS CB","Sí","Sí","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/0056d971-c62d-4ba3-8bb3-b0966c3ea31fG.jpg","https://www.milanuncios.com/anuncios/r526962230.htm","2024-10-15","962643178","entre2serviciosinmobiliarios94a0@realestate.com","No","","","No","No contactado","48","1","1","60","1100","18","3","Muy alta"
"milanuncios","526542529","Alquiler","Plurifamiliar","Valencia Capital - C/ de Sant Jacint","46008","Valencia","Valencia","Extramurs","La Petxina","39.4753","-0.390725","","Profesional","Aproperties","Sí","Sí","No","Sí","Sí","No","No","No","https://images.habimg.com/imgh/4737-img3822783-480412780G.jpg","https://www.milanuncios.com/anuncios/r526542529.htm","2024-10-11","962648135","apropertiesrealestatevalencia6ff9@realestate.com","No","","","No","No contactado","49","2","2","80","1400","17","7","Muy alta"
"habitaclia","OUHJBH-26","Alquiler","Plurifamiliar","","","Valencia","Valencia","Algirós","L'Illa Perduda","39.4687592","-0.3419957","2","Profesional","IMMOSTOCK","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/01a65c50-0afe-4a6a-8436-c2e1ca59d6aaG.jpg","https://www.habitaclia.com/i26313000000175","2024-10-11","977646363","ramon@immostock.cat","No","Muy bueno","","No","No contactado","50","1","1","45","450","10","1","Muy alta"
"milanuncios","524804662","Alquiler","Plurifamiliar","Barrio del Carmen - C/ del Túria","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4769571","-0.3853658","1","Profesional","Isaías García","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r524804662.htm","2024-09-24","631366474","isaiasgarcia7799@gmail.com","No","","","No","No contactado","51","2","1","85","1250","14","6","Muy alta"
"milanuncios","520759357","Alquiler","Plurifamiliar","València","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4661365986","-0.3855862145","","Profesional","Person Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/20506c0e-60e0-4d56-bdde-05e3dc1725d4G.jpg","https://www.milanuncios.com/anuncios/r520759357.htm","2024-07-30","962647592","personinmobiliaria6e78@realestate.com","No","","","No","No contactado","52","4","2","130","1750","13","76","Muy alta"
"milanuncios","527540061","Alquiler","Plurifamiliar","València","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4854097876","-0.3568769074","","Profesional","CASASMED ES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d808bf6-6d28-4140-9b25-a2ef20d75a3aG.jpg","https://www.milanuncios.com/anuncios/r527540061.htm","2024-10-22","962647604","casasmedes1cd0@realestate.com","No","","","No","No contactado","53","2","1","75","1000","13","1","Muy alta"
"milanuncios","524802004","Alquiler","Plurifamiliar","València","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4490492403","-0.3785254396","6","Profesional","EXPANSION 2006 Sl","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/00c552c4-3580-4884-a19d-36fe92447099G.jpg","https://www.milanuncios.com/anuncios/r524802004.htm","2024-09-24","962645217","grupohogaresinmobiliarias347f@realestate.com","No","","","No","No contactado","54","3","2","87","1200","13","6","Muy alta"
"milanuncios","524885771","Alquiler","Plurifamiliar","València","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4971842408","-0.3735833592","5","Profesional","Inmolax S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1d743689-b7f8-494a-921f-b7830930c4a5G.jpg","https://www.milanuncios.com/anuncios/r524885771.htm","2024-09-25","962470692","laxinmobiliariavalencia0975@realestate.com","No","","","No","No contactado","55","3","2","115","1100","9","12","Muy alta"
"milanuncios","526130602","Alquiler","Plurifamiliar","València","46021","Valencia","Valencia","Algirós","La Carrasca","39.4797608397","-0.3444926603","","Profesional","INMOBILIARIA MASAR  SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03502adc-db97-4583-afc9-b2b497bd41d6G.jpg","https://www.milanuncios.com/anuncios/r526130602.htm","2024-10-05","981966615","masarf38e@realestate.com","No","","","No","No contactado","56","3","3","115","650","5","1","Muy alta"
