"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","LCV36550-1","Venta","Plurifamiliar","Piso en Venta en Albors","46021","Valencia","Valencia","Camins al Grau","Albors","39.4684646337","-0.3545143663","1º","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/ffbeeade-832b-4ae4-8eb4-0729d858c40c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187193390&tti=2","2025-07-29","931343271","coordinacionllefia@gmail.com","No","Bueno","","No","No contactado","6323","5","2","100","260000","2600","1","Muy baja"
"habitaclia","LCV36299-2","Venta","Plurifamiliar","Amplio piso en Natzaret Valencia, 88 m construidos 83 útiles, reformado de 4 a 2 dormitorios muy espaciosos. Primera planta exteri","","Valencia","Valencia","Poblats Marítims","Natzaret","39.4487112874","-0.3325875126","1","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0269d052-b1fe-41fa-ad3e-e7675b890470G.jpg","https://www.habitaclia.com/i15516004280336","2025-07-29","930383017","coordinacionllefia@gmail.com","No","Muy bueno","","No","No contactado","2998","2","1","88","199000","2261","1","Muy baja"
"milanuncios","551636994","Venta","Plurifamiliar","Nou Moles - C. de Torres","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4736103","-0.3986957","2","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r551636994.htm","2025-07-29","","","No","","","No","No contactado","4","2","1","80","260000","3250","1","Muy alta"
"Fotocasa","PV010","Venta","Plurifamiliar","Piso en Venta en  Carrer de la Fragata, Marxalenes","46009","Valencia","Valencia","La Saïdia","Marxalenes","39.4875479634","-0.3853931366","Undefined","Profesional","Inmobiliaria Fran López","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190968&tti=2","2025-07-29","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","6680","3","1","82","150000","1829","1","Muy baja"
"habitaclia","REF_34498","Venta","Plurifamiliar","","","Valencia","Valencia","Rascanya","Orriols","39.4971635874","-0.3681124126","2","Profesional","SAFTI ESPAÑA","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1600f9ea-91cc-42dc-8d78-35495e1ace78G.jpg","https://www.habitaclia.com/i19272000027016","2025-07-29","34910312275","portales@safti.es","No","Muy bueno","","No","No contactado","4879","2","1","60","149000","2483","1","Muy baja"
"Fotocasa","LLOSAN-1563","Venta","Plurifamiliar","Piso en Venta en  Badajoz, Barrio de Campanar","46015","Valencia","Valencia","Campanar","Campanar - La Fe","39.4820064634","-0.3995690966","2º","Profesional","Llosan Asesores","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/50c0a3e1-b7fe-4741-9f0a-0f7ec7839086?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187193273&tti=2","2025-07-29","962948367","513838@inbox.habitatsoft.com","No","Bueno","","No","No contactado","613","4","1","106","240000","2264","1","Moderada"
"habitaclia","TR0254957","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.452868","-0.3678716","0","Profesional","TOTALLY RAD","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/802e7e2c-d85a-47f2-b6b9-17b51add4af4G.jpg","https://www.habitaclia.com/i41941000000152","2025-07-29","34911523362","info@totallyrad.es","No","Muy bueno","","No","No contactado","566","3","1","90","89900","998","1","Moderada"
"Fotocasa","LCV38047-1","Venta","Plurifamiliar","Piso en Venta en  Carrer de l'Arquitecte Gascó, Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4660140634","-0.3479657366","1º","Profesional","LA CASA AGENCY - ESTUDIO CAN VIDALET","No","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/f8edb6ee-cac0-4d4d-87f6-677ce480f124?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186754&tti=2","2025-07-29","932880856","08950a@lacasa.net","No","Muy bueno","","No","No contactado","1158","4","2","85","249000","2929","1","Baja"
"habitaclia","000AMS200.FPV","Venta","Plurifamiliar","ESPECTACULAR! MUY LUMINOSO, ACOGEDOR Y TOTALMENTE REFORMADO","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4703069121","-0.3979456029","0","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0060d50e-a414-400b-9716-3f92bf020e9cG.jpg","https://www.habitaclia.com/i8137003998431","2025-07-29","962064191","hogarabitatvl@hotmail.com","No","Muy bueno","","No","No contactado","3312","","1","63","200000","3174","1","Muy baja"
"Fotocasa","LCV36550","Venta","Plurifamiliar","Piso en Venta en  Carrer de l'Actor Llorens, Albors","46021","Valencia","Valencia","Camins al Grau","Albors","39.4680464634","-0.3549325366","1º","Profesional","La Casa Agency Punto Valencia Rio","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/f0d19597-b6aa-4ec3-8de6-3d0d653b3f76?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186233&tti=2","2025-07-29","960966312","46010a@lacasa.net","No","Bueno","","No","No contactado","4355","5","2","100","260000","2600","1","Muy baja"
"Fotocasa","LCV37984","Venta","Plurifamiliar","Piso en Venta en  Carrer dels Sants Just i Pastor, L'Illa Perduda","46022","Valencia","Valencia","Algirós","L'Illa Perduda","39.4682801634","-0.3423241366","6º","Profesional","La Casa Agency Punto Valencia Rio","No","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/650cd6cd-27b7-4b8c-9fc1-f99a700f3112?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186230&tti=2","2025-07-29","960966312","46010a@lacasa.net","No","Muy bueno","","No","No contactado","6423","4","2","115","310000","2695","1","Muy baja"
"habitaclia","VAL3-JC-2341","Venta","Plurifamiliar","FABULOSO PISO DE 1 HABITACIÓN EN PENYA-ROJA (VAL3-JC-2341)","","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4633107587","-0.3558515413","3","Profesional","DAURUM ESTATE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2d713b98-627a-438b-ad3f-fbdc509455acG.jpg","https://www.habitaclia.com/i33084000004356","2025-07-29","911682701","moraleja@daurumestate.com","No","Muy bueno","","No","No contactado","8168","1","1","62","360000","5806","1","Muy baja"
"Fotocasa","COS-01546","Venta","Plurifamiliar","Piso en Venta en El Pilar","46001","Valencia","Valencia","Ciutat Vella","El Pilar","39.472906565","-0.3830359362","3º","Profesional","cosmohabitat","No","Sí","No","No","No","No","No","No","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190360&tti=2","2025-07-29","962948627","maria@cosmohabitat.com","No","Excelente","","No","No contactado","6494","2","2","113","600000","5309","1","Muy baja"
"Fotocasa","108865050","Venta","Plurifamiliar","Piso en Venta en  Carrer de Ramon Llull, La Carrasca","46021","Valencia","Valencia","Algirós","La Carrasca","39.4775947634","-0.3457361366","1º","Profesional","GRUPO MONALVA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/ef95730e-6375-4812-8946-dc0a4f228783?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187188368&tti=2","2025-07-29","962647198","grupomonalvainmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","6312","4","2","120","449999","3749","1","Muy baja"
"Fotocasa","LCV37670","Venta","Plurifamiliar","Piso en Venta en Camí Fondo","46023","Valencia","Valencia","Camins al Grau","Camí Fondo - Zona Baleares - Canarias","39.4666710337","-0.3553957663","2º","Profesional","La Casa Agency Punto Valencia Rio","No","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/25bbb2a5-2883-42dd-b837-f3f75be0dacc?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187188464&tti=2","2025-07-29","960966312","46010a@lacasa.net","No","Muy bueno","","No","No contactado","7544","4","2","117","329000","2811","1","Muy baja"
"Fotocasa","015239","Venta","Plurifamiliar","Piso en Venta en  Reina, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4700464634","-0.3299535366","7º","Profesional","House&House","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/dfc00196-10e6-4e41-bfdf-2259702c45f4?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187185890&tti=2","2025-07-29","962470239","500081@inbox.habitatsoft.com","No","Bueno","","No","No contactado","4644","4","2","107","375000","3504","1","Muy baja"
"habitaclia","I-030L3V-W-030L3V","Venta","Plurifamiliar","Dos viviendas en Edificio Clásico en Avinguda del Marqués de Sotelo","","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4697458874","-0.3756811126","3","Profesional","Engel & Völkers Valencia","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1c0105fb-cede-44c2-a1d8-cdf97d208132G.jpg","https://www.habitaclia.com/i5953003372168","2025-07-29","34963517897","valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","2991","10","6","574","1900000","3310","1","Muy baja"
"habitaclia","VADF-0317","Venta","Plurifamiliar","","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4608605587","-0.3452152413","1","Profesional","VADELL PROPIEDADES","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/1d2b5f45-d59a-49a3-8414-c79bccdd3632G.jpg","https://www.habitaclia.com/i55440000000020","2025-07-29","34699115100","inmo@asesoriavadell.com","No","Muy bueno","","No","No contactado","5521","2","2","77","260000","3376","1","Muy baja"
"Fotocasa","PV012","Venta","Plurifamiliar","Piso en Venta en  Avinguda del Mestre Rodrigo, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4842974634","-0.4024935366","Undefined","Profesional","Inmobiliaria Fran López","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187191175&tti=2","2025-07-29","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","7496","3","1","116","200100","1725","1","Muy baja"
"habitaclia","LLOSAN-1563","Venta","Plurifamiliar","Venta de piso en València Capital  Campanar. CON ASCENSOR","","Valencia","Valencia","Campanar","Campanar - La Fe","39.4820563587","-0.3995192013","2","Profesional","Llosan Asesores","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0894db80-03c0-4fec-aaa7-e7b71c134cf4G.jpg","https://www.habitaclia.com/i41809000001538","2025-07-29","658488706","ruben.llorens@llosan.com","No","Muy bueno","","No","No contactado","5252","4","1","106","240000","2264","1","Muy baja"
"habitaclia","progreso","Venta","Plurifamiliar","piso en venta en calle progreso","","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4690686","-0.3299006","0","Profesional","SERVITRESS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/12c0f275-c606-487b-b12b-6504c821a3b3G.jpg","https://www.habitaclia.com/i8334002359040","2025-07-29","963.164.494","alberto@servitress.com,infograo@servitress.com","No","Muy bueno","","No","No contactado","3610","2","1","62","249000","4016","1","Muy baja"
"habitaclia","LCV38047-1","Venta","Plurifamiliar","","","Valencia","Valencia","Camins al Grau","Aiora","39.4669311874","-0.3470486126","1","Profesional","LA CASA AGENCY","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0cac3d44-2ebe-4fa4-86f9-c432ffe2b591G.jpg","https://www.habitaclia.com/i23591004310742","2025-07-29","933135590","pedidossantmarti@gmail.com","No","Muy bueno","","No","No contactado","5489","4","2","85","249000","2929","1","Muy baja"
"Fotocasa","V1588","Venta","Plurifamiliar","Piso en Venta en  Carrer d'Ernest Anastasio, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4655999634","-0.3340510366","5º","Profesional","LUSOMME","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/91eb1df2-82c8-4478-94e0-9b0848eb288b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187187538&tti=2","2025-07-29","961289583","info@lusomme.com","No","Muy bueno","","No","No contactado","4345","2","1","59","180000","3050","1","Muy baja"
"Fotocasa","LCV36299-2","Venta","Plurifamiliar","Piso en Venta en Natzaret","46024","Valencia","Valencia","Poblats Marítims","Natzaret","39.4482123337","-0.3330864663","1º","Profesional","LA CASA AGENCY - LLEFIA REAL ESTATE","No","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/ba2eb763-04c1-4a70-ae16-0dc15036f927?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187189300&tti=2","2025-07-29","931343271","coordinacionllefia@gmail.com","No","Malo","","No","No contactado","7550","2","1","88","199000","2261","1","Muy baja"
"Fotocasa","I-030AND-W-030AND","Venta","Plurifamiliar","Apartamento en Venta en Exposició","46010","Valencia","Valencia","El Pla del Real","Exposició","39.4777566337","-0.3658093663","4º","Profesional","Engel & Völkers Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/6658dc4e-4781-406a-a052-9ea93ee0bd90?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187185425&tti=2","2025-07-29","961287313","Valencia@engelvoelkers.com","No","Excelente","","No","No contactado","4517","4","4","211","1250000","5924","1","Muy baja"
"Fotocasa","PV009","Venta","Plurifamiliar","Piso en Venta en  Carrer del Mestre Gozalbo, Gran Via","46005","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4654626634","-0.3693688366","Undefined","Profesional","Inmobiliaria Fran López","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186164&tti=2","2025-07-29","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","4279","3","1","95","249400","2625","1","Muy baja"
"habitaclia","LCV37670-1","Venta","Plurifamiliar","","","Valencia","Valencia","Camins al Grau","Camí Fondo - Zona Baleares - Canarias","39.4671699874","-0.3548968126","2","Profesional","La Casa Agency - Punto Avenida Madrid","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0782c863-82e2-40b8-a428-1225565ef0d7G.jpg","https://www.habitaclia.com/i45074000004363","2025-07-29","930129090","08028b@lacasa.net","No","Muy bueno","","No","No contactado","3175","4","2","117","329000","2811","1","Muy baja"
"habitaclia","VAL3-JC-2341","Venta","Plurifamiliar","FABULOSO PISO DE 1 HABITACIÓN EN PENYA-ROJA (VAL3-JC-2341)","","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4633107587","-0.3558515413","3","Profesional","DAURUM ESTATE","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2d713b98-627a-438b-ad3f-fbdc509455acG.jpg","https://www.habitaclia.com/i33084000004356","2025-07-29","911682701","moraleja@daurumestate.com","No","Muy bueno","","No","No contactado","7477","1","1","62","360000","5806","1","Muy baja"
"Fotocasa","REF_34498","Venta","Plurifamiliar","Piso en Venta en Els Orriols","46019","Valencia","Valencia","Rascanya","Orriols","39.4966646337","-0.3686113663","2º","Profesional","SAFTI ESPAÑA","Sí","No","Sí","No","No","No","No","No","https://static.fotocasa.es/images/ads/d8a0ecd9-b154-490c-b2bc-6d332b991d85?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187188422&tti=2","2025-07-29","961288621","jaime.silla@safti.es","No","","","No","No contactado","6798","2","1","60","149000","2483","1","Muy baja"
"Fotocasa","000AVO210.FV","Venta","Plurifamiliar","Piso en Venta en La Llum","46014","Valencia","Valencia","L'Olivereta","La Llum","39.4684576235","-0.4147949953","2º","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","No","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/33af57a8-00d6-4aeb-9d23-85c210000c8e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187194312&tti=2","2025-07-29","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Excelente","","No","No contactado","4281","3","1","83","210000","2530","1","Muy baja"
"Fotocasa","I-030L3V-W-030L3V","Venta","Plurifamiliar","Apartamento en Venta en Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4692469337","-0.3761800663","3º","Profesional","Engel & Völkers Valencia","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/3fd73466-792c-48b3-b975-51c7dc66d1c9?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187190046&tti=2","2025-07-29","961287313","Valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","7486","10","6","574","1900000","3310","1","Muy baja"
"Fotocasa","progreso","Venta","Plurifamiliar","Piso en Venta en  Carrer del Progrés, 179, El Cabanyal - El Canyamelar","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4690686","-0.3299006","Bajos","Profesional","SERVITRESS","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/5b9e73d2-e6e8-4d9b-8564-2e7b8fea0455?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186071&tti=2","2025-07-29","960969858","infograo@servitress.com","No","Muy bueno","","No","No contactado","6401","2","1","62","249000","4016","1","Muy baja"
"habitaclia","000AVO210.FV","Venta","Plurifamiliar","VALENCIATOTALMENTE REFORMADO, IMPECABLE Y MUY  LUMINOSO CON BALCÓN","","Valencia","Valencia","L'Olivereta","La Llum","39.4689565772","-0.4142960416","2","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/06e3c298-3c19-4da1-ac05-15562aefe065G.jpg","https://www.habitaclia.com/i8137003998435","2025-07-29","962064191","hogarabitatvl@hotmail.com","No","Muy bueno","","No","No contactado","5182","3","1","83","210000","2530","1","Muy baja"
"habitaclia","PV011","Venta","Plurifamiliar","¡Oportunidad de inversión! ??","","Valencia","Valencia","Rascanya","Sant Llorenç - Zona Alfahuir","39.4934010587","-0.3671296413","0","Profesional","Inmobiliaria Fran López","No","Sí","No","No","No","No","No","No","","https://www.habitaclia.com/i46471000001297","2025-07-29","633360529","franlopez@valenciainmobiliaria.es","No","Muy bueno","","No","No contactado","3145","3","1","115","223000","1939","1","Muy baja"
"Fotocasa","42287","Venta","Plurifamiliar","Piso en Venta en  PINTOR FRANCESC RIBALTA, Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4702774634","-0.3768645366","Undefined","Profesional","BUVE","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/4efaa0c9-96eb-43ad-9933-d22d8c26469b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187189661&tti=2","2025-07-29","971970193","info@buve.app","No","Bueno","","No","No contactado","2374","3","2","132","160000","1212","1","Baja"
"Fotocasa","TR0254957","Venta","Plurifamiliar","Piso en Venta en  Carrer de Sollana, 20, Na Rovella - Hermanos Maristas","46013","Valencia","Valencia","Quatre Carreres","Na Rovella - Hermanos Maristas","39.452868","-0.3678716","4º","Profesional","TOTALLY RAD","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/802e7e2c-d85a-47f2-b6b9-17b51add4af4?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=187186743&tti=2","2025-07-29","910752103","info@totallyrad.es","No","Bueno","","No","No contactado","1681","3","1","90","89900","998","1","Moderada"
"habitaclia","V-1-65507","Venta","Plurifamiliar","","","Valencia","Valencia","Rascanya","Orriols","39.4967071874","-0.3680106126","3","Profesional","GRUPO 90 CENTRAL","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09db2ba9-3b8b-45f9-8e4e-1424786c3152G.jpg","https://www.habitaclia.com/i42610000003822","2025-07-29","615443392","constitucion@grupo90.com","No","Muy bueno","","No","No contactado","6299","2","1","68","99000","1455","1","Muy baja"
"habitaclia","BM-A193-D","Venta","Plurifamiliar","","","Valencia","Valencia","Benimàmet","","39.4983635874","-0.4144724126","1","Profesional","EXPERCASA SAN MARCELINO","No","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/06a57837-7d6c-435f-81db-11925ba13f06G.jpg","https://www.habitaclia.com/i29387000001223","2025-07-29","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","5008","3","2","125","185000","1480","1","Muy baja"
